,price,location,city,latitude,longitude,baths,purpose,bedrooms,date_added,Total_Area
12282,3000000,Mehmoodabad,Karachi,24.851874,67.068437,2,For Sale,2,5/6/2019,6534.023999999999
12283,7521000,Bahria Town Rawalpindi,Rawalpindi,33.48665,73.076892,0,For Sale,3,5/5/2019,15790.558
12284,5800000,Gulshan-e-Iqbal Town,Karachi,24.908308,67.07207,2,For Sale,2,5/6/2019,14429.302999999998
12285,26000,DHA Defence,Islamabad,33.5244025,73.1469834,3,For Rent,3,5/5/2019,29130.857
12286,78000000,North Nazimabad,Karachi,24.932405,67.030249,8,For Sale,7,5/6/2019,65340.0
12287,2085000,Gulberg,Islamabad,33.615758,73.168756,1,For Sale,1,5/5/2019,3267.012
12288,11500000,Bahria Town Rawalpindi,Rawalpindi,33.531951,73.115215,0,For Sale,2,5/5/2019,14429.302999999998
12289,6500000,Bahria Town Rawalpindi,Rawalpindi,33.573152,73.110881,1,For Sale,1,5/5/2019,9801.036
12290,25000000,Zaraj Housing Scheme,Islamabad,33.517891,73.155942,8,For Sale,7,5/5/2019,3267.012
12291,24000,Khayaban-e-Sir Syed,Rawalpindi,33.638847,73.048089,0,For Rent,0,5/6/2019,816.7529999999999
12292,85000,G-11,Islamabad,33.674768,72.99846,3,For Rent,3,5/5/2019,23685.837
12293,10500000,Gulshan-e-Iqbal Town,Karachi,24.898465,67.0625,2,For Sale,2,5/6/2019,15246.056
12294,36000000,F-17,Islamabad,33.631987,72.880297,8,For Sale,7,5/5/2019,5445.0
12295,34000000,E-11,Islamabad,33.698137,72.978215,6,For Sale,5,5/5/2019,2178.008
12296,3500000,Alfalah Town,Lahore,31.482881,74.418933,0,For Sale,2,5/3/2019,544.502
12297,16000000,Bani Gala,Islamabad,33.713488,73.16268,8,For Sale,6,5/5/2019,2722.51
12298,97500000,Cantt,Lahore,31.5288,74.39312,6,For Sale,5,5/4/2019,10890.0
12299,22000,Yousaf Town,Faisalabad,31.513081,73.064791,0,For Rent,0,5/17/2019,1089.004
12300,5000000,Shershah Colony - Raiwind Road,Lahore,31.410095,74.222553,4,For Sale,3,5/3/2019,816.7529999999999
12301,8000000,Shadab Garden,Lahore,31.422804,74.355125,4,For Sale,3,5/3/2019,1089.004
12302,41500000,Gulistan-e-Jauhar,Karachi,24.912026,67.130733,0,For Sale,6,5/6/2019,4356.016
12303,72600000,Saidpur Road,Rawalpindi,33.63839141,73.0631268,3,For Sale,3,5/5/2019,59895.0
12304,35000,DHA Defence,Islamabad,33.539392,73.096933,3,For Rent,3,5/5/2019,5445.0
12305,40000,DHA Defence,Islamabad,33.528946,73.142509,4,For Rent,3,5/5/2019,5445.0
12306,300000,DHA Defence,Karachi,24.805045,67.064323,5,For Rent,4,5/18/2019,5445.0
12307,15000000,B-17,Islamabad,33.68064,72.822189,6,For Sale,4,5/5/2019,33759.124
12308,22500000,D-12,Islamabad,33.697565,72.944241,6,For Sale,5,5/5/2019,1361.255
12309,16000000,North Karachi,Karachi,24.972287,67.066298,6,For Sale,6,5/6/2019,13068.048
12310,6642000,Scheme 45,Karachi,25.07567436,67.10577965,3,For Sale,3,5/6/2019,1361.255
12311,43000000,G-13,Islamabad,33.656995,72.964962,7,For Sale,6,5/5/2019,38659.642
12312,98000,Citi Housing Society,Faisalabad,31.323683,73.118584,0,For Rent,0,5/17/2019,2722.51
12313,59000000,F-11,Islamabad,33.683532,72.99041,6,For Sale,6,5/5/2019,4356.016
12314,5500000,Gulistan-e-Jauhar,Karachi,24.920384,67.129162,0,For Sale,2,5/6/2019,11979.043999999998
12315,90000,Bahria Town,Islamabad,33.692638,73.218813,6,For Rent,5,5/5/2019,2722.51
12316,17500000,Satellite Town,Rawalpindi,33.636132,73.068559,6,For Sale,6,5/5/2019,9528.785
12317,4200000,Harbanspura Road,Lahore,31.560697,74.421326,3,For Sale,4,5/3/2019,6806.275
12318,110000,F-8,Islamabad,33.713131,73.038383,3,For Rent,3,5/5/2019,5445.0
12319,2800000,DHA Defence,Islamabad,33.5244025,73.1469834,1,For Sale,1,5/17/2019,7350.776999999999
12320,60000,Cantt,Karachi,24.937425,67.182856,4,For Rent,4,5/18/2019,36209.383
12321,15000000,Khalid Bin Walid Road,Karachi,24.874922,67.057322,0,For Sale,3,5/6/2019,18240.817
12322,9900000,Park View Villas,Lahore,31.450249,74.20093,3,For Sale,3,5/4/2019,1361.255
12323,45000000,DHA Defence,Lahore,31.471571,74.445906,5,For Sale,5,5/3/2019,5445.0
12324,2500000,Chak 209 RB Akalgarh,Faisalabad,31.413841,73.180059,0,For Sale,5,5/17/2019,6806.275
12325,70000,DHA Defence,Karachi,24.810265,67.043552,2,For Rent,2,5/19/2019,2722.51
12326,15000000,Satellite Town,Rawalpindi,33.638436,73.069593,0,For Sale,0,5/5/2019,1361.255
12327,38500000,Gulistan-e-Jauhar,Karachi,24.93591,67.152597,7,For Sale,6,5/6/2019,4356.016
12328,35000,Margalla Town,Islamabad,33.668604,73.106169,2,For Rent,2,5/5/2019,2178.008
12329,13000000,Khayaban-e-Amin,Lahore,31.365403,74.275596,0,For Sale,3,5/3/2019,2722.51
12330,4800000,Malir,Karachi,24.892198,67.173829,2,For Sale,2,5/6/2019,11979.043999999998
12331,14200000,Ghauri Town,Islamabad,33.61855,73.135471,5,For Sale,5,5/4/2019,1905.757
12332,24000000,G-10,Islamabad,33.678711,73.021395,6,For Sale,5,5/5/2019,15246.056
12333,160000000,F-11,Islamabad,33.684782,72.986383,0,For Sale,10,5/5/2019,87120.0
12334,90000,Bahria Town Rawalpindi,Rawalpindi,33.549693,73.130536,0,For Rent,0,5/6/2019,5445.0
12335,20000000,Askari,Lahore,31.460187,74.432459,4,For Sale,4,5/3/2019,3267.012
12336,60000000,Jamshed Town,Karachi,24.864595,67.066126,9,For Sale,9,5/6/2019,33759.124
12337,3200000,Scheme 33,Karachi,24.938913,67.140593,0,For Sale,2,5/6/2019,10345.538
12338,26000000,Bani Gala,Islamabad,33.713488,73.16268,7,For Sale,5,5/4/2019,2722.51
12339,3750000,Ranial,Rawalpindi,33.54107,72.979483,3,For Sale,2,5/5/2019,1633.506
12340,53000,North Nazimabad,Karachi,24.932405,67.030249,3,For Rent,3,5/18/2019,29403.108
12341,6000000,Nazimabad,Karachi,24.916331,67.035398,3,For Sale,2,5/6/2019,13884.801
12342,25500000,North Karachi,Karachi,24.97645,67.060289,0,For Sale,0,5/6/2019,26136.096
12343,60000000,DHA Defence,Karachi,24.805045,67.064323,4,For Sale,4,5/6/2019,3267.012
12344,136000000,DHA Defence,Karachi,24.821639,67.071691,5,For Sale,5,5/6/2019,5445.0
12345,29500000,State Life Housing Society,Lahore,31.444079,74.406323,6,For Sale,5,5/3/2019,5445.0
12346,25000,PWD Housing Scheme,Islamabad,33.570792,73.145256,2,For Rent,4,5/5/2019,3267.012
12347,34000,Bahria Town,Islamabad,33.55084,73.106285,3,For Rent,2,5/5/2019,2722.51
12348,19500000,Jamshed Town,Karachi,24.87337494,67.05678558,3,For Sale,3,5/6/2019,19329.821
12349,5000000,Al Rehman Garden,Lahore,31.590489,74.224176,4,For Sale,4,5/3/2019,816.7529999999999
12350,3500000,Tajpura,Lahore,31.557474,74.401431,2,For Sale,2,5/3/2019,544.502
12351,37000000,Bahria Town Rawalpindi,Rawalpindi,33.55892,73.118649,6,For Sale,5,5/5/2019,4083.765
12352,10000000,Gulshan-e-Iqbal Town,Karachi,24.908308,67.07207,3,For Sale,3,5/6/2019,18513.068
12353,6500000,Bahria Town Karachi,Karachi,25.119134,67.318009,3,For Sale,3,5/6/2019,2178.008
12354,100000,G-11,Islamabad,33.669533,73.000073,5,For Rent,4,5/5/2019,5445.0
12355,32500000,F-8,Islamabad,33.713131,73.038383,3,For Sale,2,5/4/2019,13884.801
12356,27500000,DHA Defence,Lahore,31.462493,74.409342,5,For Sale,4,5/4/2019,2722.51
12357,65000000,Nazimabad,Karachi,24.916331,67.035398,10,For Sale,11,5/6/2019,4900.518
12358,15000000,Bahria Town Karachi,Karachi,25.009119,67.307179,3,For Sale,3,5/6/2019,16607.310999999998
12359,36000000,PIA Housing Scheme,Lahore,31.44785,74.278207,6,For Sale,6,5/3/2019,5445.0
12360,9500000,Gulistan-e-Jauhar,Karachi,24.920965,67.122366,3,For Sale,4,5/6/2019,14157.052
12361,12500000,Bismillah Housing Scheme,Lahore,31.598386,74.480821,5,For Sale,5,5/4/2019,2178.008
12362,73500000,DHA Defence,Karachi,24.777115,67.089857,5,For Sale,4,5/6/2019,4356.016
12363,30000000,Bahria Town Rawalpindi,Rawalpindi,33.550408,73.115473,0,For Sale,7,5/5/2019,3811.514
12364,10500000,Bahria Town Karachi,Karachi,25.020961,67.321172,0,For Sale,3,5/6/2019,2722.51
12365,20000,Bahria Town Rawalpindi,Rawalpindi,33.531951,73.115215,2,For Rent,2,5/6/2019,9801.036
12366,23500000,Federal B Area,Karachi,24.929408,67.08071,3,For Sale,3,5/6/2019,13068.048
12367,6000000,Gulshan-e-Iqbal Town,Karachi,24.898465,67.0625,2,For Sale,3,5/6/2019,13884.801
12368,22500000,Gadap Town,Karachi,25.015331,67.126094,6,For Sale,6,5/6/2019,2178.008
12369,16000000,Askari,Lahore,31.533849,74.409633,3,For Sale,3,5/3/2019,2722.51
12370,50000,North Nazimabad,Karachi,24.936063,67.036128,3,For Rent,3,5/19/2019,19329.821
12371,11000,Kingdom Valley Islamabad,Rawalpindi,33.314539,72.772368,2,For Rent,2,5/6/2019,1361.255
12372,15500000,Garden Town,Islamabad,33.636132,73.113921,7,For Sale,6,5/5/2019,1905.757
12373,48000000,DHA Defence,Lahore,31.474865,74.450741,6,For Sale,5,5/3/2019,5445.0
12374,38000000,Cantt,Karachi,24.937425,67.182856,5,For Sale,4,5/5/2019,35937.132
12375,22000000,Airport Housing Society,Rawalpindi,33.58426285,73.12166595,6,For Sale,6,5/5/2019,3267.012
12376,7000000,Sadiqabad,Rawalpindi,33.63239763,73.08073282,3,For Sale,6,5/5/2019,8712.032
12377,45000,Clifton,Karachi,24.825028,67.031579,2,For Rent,2,5/19/2019,10345.538
12378,41500000,DHA Defence,Lahore,31.463665,74.400616,5,For Sale,4,5/3/2019,2722.51
12379,12500000,Scheme 33,Karachi,24.964623,67.168558,5,For Sale,4,5/6/2019,13068.048
12380,41000000,Gulistan-e-Jauhar,Karachi,24.927151,67.119327,0,For Sale,6,5/6/2019,3267.012
12381,85000,G-11,Islamabad,33.669533,73.000073,4,For Rent,4,5/5/2019,2178.008
12382,68000000,DHA Defence,Karachi,24.824093,67.061405,4,For Sale,4,5/6/2019,3267.012
12383,33000000,DHA Defence,Lahore,31.471571,74.445906,4,For Sale,4,5/4/2019,2722.51
12384,18500000,Askari 14,Rawalpindi,33.543004,73.067576,0,For Sale,3,5/5/2019,2722.51
12385,25600000,DHA Defence,Lahore,31.471864,74.391146,0,For Sale,0,5/4/2019,2722.51
12386,7510000,Gulshan e Madina,Faisalabad,31.421696,73.118615,0,For Sale,0,5/18/2019,1089.004
12387,21000000,DHA Defence,Lahore,31.462493,74.409342,0,For Sale,3,5/3/2019,1361.255
12388,3650000,Bedian Road,Lahore,31.39798,74.496913,2,For Sale,2,5/4/2019,816.7529999999999
12389,35000,Eden Gardens,Faisalabad,31.425441,73.145077,0,For Rent,0,5/17/2019,1361.255
12390,23500000,Bahria Town Rawalpindi,Rawalpindi,33.555066,73.124753,5,For Sale,3,5/5/2019,2994.7609999999995
12391,10300000,Bahria Town Karachi,Karachi,25.113565,67.353811,3,For Sale,3,5/6/2019,2178.008
12392,50000,DHA Defence,Karachi,24.810265,67.043552,2,For Rent,2,5/19/2019,11979.043999999998
12393,38000,G-10,Islamabad,33.678711,73.021395,3,For Rent,2,5/5/2019,1361.255
12394,24000,Gobind Pura,Faisalabad,31.425065,73.064166,6,For Rent,6,5/18/2019,1361.255
12395,21500000,State Life Housing Society,Lahore,31.446824,74.404736,5,For Sale,4,5/3/2019,2722.51
12396,10500000,Cantt,Lahore,31.496091,74.406009,4,For Sale,3,5/4/2019,11434.542
12397,35000000,Clifton,Karachi,24.810926,67.02402,0,For Sale,3,5/6/2019,2178.008
12398,80000,Bahria Town Rawalpindi,Rawalpindi,33.549693,73.130536,3,For Rent,2,5/6/2019,2722.51
12399,4200000,North Nazimabad,Karachi,24.933961,67.046642,0,For Sale,2,5/6/2019,8984.283
12400,95000000,DHA Defence,Karachi,24.797098,67.050927,0,For Sale,5,5/6/2019,5445.0
12401,12000000,Airport Housing Society,Rawalpindi,33.590885,73.133533,5,For Sale,4,5/5/2019,1633.506
12402,59000,Bahria Town Rawalpindi,Rawalpindi,33.555066,73.124753,4,For Rent,3,5/6/2019,2722.51
12403,13500000,Airport Housing Society,Rawalpindi,33.590885,73.133533,5,For Sale,5,5/5/2019,2178.008
12404,35000,Askari 2,Rawalpindi,33.585054,73.083517,0,For Rent,3,5/6/2019,2722.51
12405,39500000,DHA Defence,Islamabad,33.527944,73.161392,6,For Sale,6,5/5/2019,5445.0
12406,47500000,DHA Defence,Islamabad,33.53252411,73.16345215,6,For Sale,5,5/4/2019,5445.0
12407,7000000,Sher Zaman Colony,Rawalpindi,33.563506,73.044523,4,For Sale,3,5/5/2019,1633.506
12408,88000000,DHA Defence,Lahore,31.462493,74.409342,7,For Sale,6,5/3/2019,5445.0
12409,330000,DHA Defence,Karachi,24.805044,67.06432,6,For Rent,6,5/18/2019,65340.0
12410,160000,Diplomatic Enclave,Islamabad,33.728873,73.119628,3,For Rent,3,5/5/2019,2178.008
12411,18500000,DHA Defence,Karachi,24.810265,67.043552,4,For Sale,3,5/6/2019,19874.323
12412,9900000,Bahria Town Karachi,Karachi,25.113565,67.353811,3,For Sale,3,5/6/2019,2178.008
12413,100000,E-11,Islamabad,33.698244,72.984238,3,For Rent,3,5/18/2019,5445.0
12414,45000,Valencia Gardens,Faisalabad,31.350448,73.059597,0,For Rent,0,5/17/2019,19602.072
12415,15000000,Jubilee Town,Lahore,31.405004,74.187155,7,For Sale,6,5/3/2019,1905.757
12416,10000000,Khayaban-e-Sir Syed,Rawalpindi,33.638847,73.048089,0,For Sale,0,5/5/2019,816.7529999999999
12417,95000,DHA Defence,Karachi,24.821639,67.071691,3,For Rent,3,5/19/2019,3267.012
12418,4000000,Altaf Colony,Lahore,31.55346,74.42452,3,For Sale,2,5/3/2019,816.7529999999999
12419,10000,E-11,Islamabad,33.693852,72.970591,1,For Rent,1,5/18/2019,816.7529999999999
12420,2500000,Gadap Town,Karachi,25.023706,67.071447,0,For Sale,0,5/6/2019,7078.526
12421,22000,G-15,Islamabad,33.631486,72.926559,1,For Rent,1,5/5/2019,7623.027999999999
12422,6400000,Malir,Karachi,24.89321,67.195473,3,For Sale,5,5/6/2019,8712.032
12423,21000,Bahria Town Rawalpindi,Rawalpindi,33.50297,73.102169,2,For Rent,2,5/6/2019,1905.757
12424,8000000,Gulistan-e-Jauhar,Karachi,24.920965,67.122366,3,For Sale,3,5/6/2019,15246.056
12425,21500000,Bahria Town Karachi,Karachi,25.005301,67.30881,3,For Sale,3,5/6/2019,2178.008
12426,25000000,I-10,Islamabad,33.642563,73.035994,0,For Sale,0,5/5/2019,2178.008
12427,75000,Faisal Gardens,Faisalabad,31.463152,73.173137,0,For Rent,0,5/17/2019,3267.012
12428,330000,F-6,Islamabad,33.730907,73.074431,0,For Rent,0,5/5/2019,5445.0
12429,10300000,Nazimabad,Karachi,24.906134,67.023983,6,For Sale,2,5/6/2019,1089.004
12430,32000,Guru Mandir Chorangi,Karachi,24.880755,67.039694,3,For Rent,3,5/19/2019,18240.817
12431,15000000,I-10,Islamabad,33.646421,73.045263,0,For Sale,3,5/5/2019,1361.255
12432,39000000,Architects Engineers Housing Society,Lahore,31.443749,74.259152,6,For Sale,9,5/3/2019,5445.0
12433,16500000,G-13,Islamabad,33.650958,72.96303,3,For Sale,3,5/4/2019,1089.004
12434,48500000,DHA Defence,Lahore,31.462493,74.409342,6,For Sale,5,5/3/2019,5445.0
12435,19000000,Wapda Town,Lahore,31.425294,74.259753,5,For Sale,4,5/4/2019,2722.51
12436,5000000,Rehman Pura,Faisalabad,31.420826,73.051779,2,For Sale,3,5/18/2019,816.7529999999999
12437,32000,G-11,Islamabad,33.67164,72.991655,2,For Rent,2,5/5/2019,15246.056
12438,18500000,Liaquatabad,Karachi,24.903253,67.052279,9,For Sale,9,5/9/2019,1361.255
12439,12700000,State Life Housing Society,Lahore,31.446824,74.404736,4,For Sale,3,5/3/2019,1361.255
12440,120000000,North Nazimabad,Karachi,24.944397,67.041783,3,For Sale,4,5/6/2019,70785.0
12441,9200000,Eden Gardens,Faisalabad,31.424316,73.149465,4,For Sale,3,5/18/2019,1361.255
12442,14000,Mian Zulfiqar Ali Shahid Road,Faisalabad,31.472813,73.086697,0,For Rent,1,5/18/2019,816.7529999999999
12443,12500000,DHA 11 Rahbar,Lahore,31.385699,74.278343,4,For Sale,3,5/4/2019,1361.255
12444,7500000,Cantt,Lahore,31.5288,74.39312,4,For Sale,4,5/4/2019,1089.004
12445,45000000,Valencia Housing Society,Lahore,31.409106,74.253666,5,For Sale,5,5/3/2019,5445.0
12446,6500000,G-11,Islamabad,33.669533,73.000073,2,For Sale,2,5/4/2019,8439.780999999999
12447,45500000,Askari,Lahore,31.533849,74.409633,7,For Sale,5,5/3/2019,5445.0
12448,120000,F-8,Islamabad,33.713131,73.038383,3,For Rent,3,5/5/2019,70785.0
12449,25000,Gadap Town,Karachi,25.004868,67.041096,2,For Rent,3,5/19/2019,13068.048
12450,14500000,Central Park Housing Scheme,Lahore,31.321711,74.38272,5,For Sale,5,5/3/2019,2722.51
12451,220000000,DHA Defence,Karachi,24.782215,67.074537,7,For Sale,7,5/6/2019,10890.0
12452,8000000,Sajid Garden,Lahore,31.58398,74.461377,0,For Sale,3,5/3/2019,1089.004
12453,19700000,Malir,Karachi,24.9052,67.187483,6,For Sale,6,5/6/2019,3267.012
12454,45000,DHA Defence,Karachi,24.805045,67.064323,4,For Rent,3,5/19/2019,11434.542
12455,4500000,North Nazimabad,Karachi,24.964895,67.066877,2,For Sale,3,5/6/2019,13340.299
12456,33000000,Gulberg,Lahore,31.50567818,74.34820557,4,For Sale,4,5/3/2019,3811.514
12457,170000,F-10,Islamabad,33.691531,73.005431,6,For Rent,6,5/5/2019,5445.0
12458,10700000,Pakistan Town,Islamabad,33.575405,73.143325,4,For Sale,4,5/5/2019,1361.255
12459,140000000,DHA Defence,Karachi,24.782215,67.074537,6,For Sale,5,5/6/2019,5445.0
12460,25000000,Shaheed Millat Road,Karachi,24.876976,67.069237,3,For Sale,3,5/6/2019,20691.076
12461,110000,DHA Defence,Islamabad,33.527944,73.161392,8,For Rent,6,5/5/2019,5445.0
12462,200000,DHA Defence,Karachi,24.777115,67.089857,4,For Rent,4,5/18/2019,44649.164
12463,22500000,Bath Island,Karachi,24.835661,67.028604,0,For Sale,0,5/6/2019,18240.817
12464,16200000,Gulberg Town,Karachi,24.916254,67.063501,2,For Sale,2,5/6/2019,13068.048
12465,18000000,Gulfishan Colony,Faisalabad,31.405993,73.04251,3,For Sale,5,5/18/2019,2450.259
12466,19500000,F-17,Islamabad,33.631987,72.880297,7,For Sale,6,5/5/2019,2722.51
12467,2700000,PWD Housing Scheme,Islamabad,33.570792,73.145256,2,For Sale,2,5/5/2019,8984.283
12468,7500000,Sadiqabad,Rawalpindi,33.63239763,73.08073282,0,For Sale,0,5/5/2019,1361.255
12469,8700000,Bahria Town,Lahore,31.387824,74.193242,4,For Sale,3,5/3/2019,1361.255
12470,150000,F-7,Islamabad,33.720413,73.056493,0,For Rent,0,5/5/2019,5445.0
12471,13000000,Korangi,Karachi,24.829322,67.113206,6,For Sale,6,5/6/2019,13068.048
12472,11000000,Bahria Town Karachi,Karachi,25.065275,67.313384,3,For Sale,3,5/6/2019,1361.255
12473,27500000,DHA Defence,Lahore,31.462493,74.409342,5,For Sale,4,5/3/2019,2722.51
12474,60000,Citi Housing Society,Faisalabad,31.53292,73.065687,0,For Rent,0,5/17/2019,1361.255
12475,33500000,Bahria Town Rawalpindi,Rawalpindi,33.485576,73.08393,7,For Sale,7,5/5/2019,76230.0
12476,26000000,Malir,Karachi,24.9052,67.187483,5,For Sale,5,5/6/2019,2994.7609999999995
12477,44000,North Nazimabad,Karachi,24.941744,67.053638,3,For Rent,2,5/18/2019,27769.602
12478,37000,Bahria Town Rawalpindi,Rawalpindi,33.485576,73.08393,4,For Rent,3,5/6/2019,3811.514
12479,50000000,Fateh Jang Road,Islamabad,33.596402,72.828245,6,For Sale,5,5/4/2019,27225.0
12480,30000,Adiala Road,Rawalpindi,33.550869,73.056182,4,For Rent,3,5/6/2019,2722.51
12481,11500000,Gulistan-e-Jauhar,Karachi,24.915748,67.119548,2,For Sale,2,5/6/2019,13340.299
12482,20000,Bahria Town Rawalpindi,Rawalpindi,33.53630409,73.11065823,0,For Rent,2,5/6/2019,7895.278999999999
12483,7500000,Ghauri Town,Islamabad,33.613118,73.130908,3,For Sale,3,5/5/2019,15246.056
12484,100000000,Model Town,Lahore,31.497921,74.32919,5,For Sale,5,5/3/2019,10890.0
12485,10000000,Wapda City,Faisalabad,31.514093,73.222404,4,For Sale,3,5/18/2019,1361.255
12486,55000,I-8,Islamabad,33.668497,73.07416,3,For Rent,3,5/5/2019,38659.642
12487,21000000,Green City,Lahore,31.519727,74.45996,0,For Sale,0,6/11/2019,2722.51
12488,7000000,Adiala Road,Rawalpindi,33.51963,73.048,0,For Sale,4,6/20/2019,1361.255
12489,350000000,F-6,Islamabad,33.731335,73.068473,6,For Sale,5,6/4/2019,190575.0
12490,48200000,DHA Defence,Lahore,31.462493,74.409342,6,For Sale,5,6/25/2019,5445.0
12491,2290000,Omega Homes,Lahore,31.617847,74.217387,2,For Sale,2,6/18/2019,816.7529999999999
12492,3800000,Bahria Town,Lahore,31.380313,74.187183,1,For Sale,1,6/25/2019,3539.263
12493,9000000,F-11,Islamabad,33.681895,72.989729,0,For Sale,1,6/3/2019,15246.056
12494,20000000,Johar Town,Lahore,31.469082,74.266148,4,For Sale,4,6/28/2019,2722.51
12495,7700000,University Road,Karachi,24.92252,67.103269,0,For Sale,0,6/27/2019,11434.542
12496,8500000,Gulistan-e-Jauhar,Karachi,24.912026,67.130733,0,For Sale,3,6/5/2019,17424.064
12497,27500000,North Karachi,Karachi,24.9818573,67.06011963,6,For Sale,7,6/21/2019,31308.865
12498,47000000,DHA Defence,Lahore,31.462493,74.409342,6,For Sale,5,6/3/2019,5445.0
12499,15100000,Bahria Town Karachi,Karachi,25.058062,67.306626,3,For Sale,3,6/5/2019,2178.008
12500,20000,Khayaban-e-Sir Syed,Rawalpindi,33.638847,73.048089,0,For Rent,0,6/28/2019,816.7529999999999
12501,40500000,Askari,Lahore,31.533849,74.409633,6,For Sale,5,6/11/2019,4900.518
12502,9500000,Eden Orchard,Faisalabad,31.484528,73.085066,0,For Sale,3,6/18/2019,1361.255
12503,35000,Westridge,Rawalpindi,33.607829,73.021817,0,For Rent,0,6/28/2019,2178.008
12504,8000000,Bani Gala,Islamabad,33.713488,73.16268,4,For Sale,4,6/27/2019,1361.255
12505,17000000,Allama Iqbal Town,Lahore,31.50641,74.272628,4,For Sale,4,6/2/2019,2722.51
12506,52500000,DHA Defence,Lahore,31.471571,74.445906,7,For Sale,6,6/2/2019,5445.0
12507,25000000,State Life Housing Society,Lahore,31.44558,74.401217,5,For Sale,5,6/2/2019,2722.51
12508,2000000,F-6,Islamabad,33.735118,73.077486,10,For Rent,9,6/13/2019,21780.0
12509,25000000,North Karachi,Karachi,24.972287,67.066298,2,For Sale,6,6/27/2019,14701.553999999998
12510,50000000,Garden Town,Lahore,31.503922,74.323139,6,For Sale,5,6/2/2019,5445.0
12511,4700000,Gulshan-e-Ravi,Lahore,31.552866,74.285045,2,For Sale,2,6/3/2019,4083.765
12512,10500000,Gulshan-e-Iqbal Town,Karachi,24.923765,67.09852,3,For Sale,3,6/5/2019,19329.821
12513,75000000,Navy Housing Scheme Karsaz,Karachi,24.893299,67.103462,6,For Sale,5,6/7/2019,50910.937
12514,14500000,Bahria Town Karachi,Karachi,25.058062,67.306626,3,For Sale,3,6/5/2019,2178.008
12515,12500000,Wapda Town,Lahore,31.43335,74.257865,0,For Sale,3,6/3/2019,1361.255
12516,9800000,Bahria Town,Lahore,31.387824,74.193242,3,For Sale,3,6/18/2019,1361.255
12517,220000000,DHA Defence,Karachi,24.805045,67.064323,7,For Sale,6,6/29/2019,70785.0
12518,20000,People Colony,Rawalpindi,33.593326,73.028933,0,For Rent,0,6/29/2019,1089.004
12519,7000000,Gulshan-e-Iqbal Town,Karachi,24.896947,67.071962,2,For Sale,2,6/20/2019,816.7529999999999
12520,17000000,Scheme 33,Karachi,24.938913,67.140593,0,For Sale,3,6/5/2019,18513.068
12521,8000000,Gulshan Abad,Rawalpindi,33.530556,73.061264,0,For Sale,3,6/27/2019,2722.51
12522,13000000,Bahria Town Karachi,Karachi,25.067079,67.309986,3,For Sale,3,6/5/2019,2178.008
12523,300000,F-8,Islamabad,33.713131,73.038383,4,For Rent,4,6/27/2019,5445.0
12524,5500000,Dubai Town,Lahore,31.414161,74.231944,4,For Sale,3,6/30/2019,1361.255
12525,8000000,Gulistan-e-Jauhar,Karachi,24.926606,67.130384,2,For Sale,2,6/29/2019,11434.542
12526,8000000,Rail View Housing Society,Rawalpindi,33.596886,73.119657,0,For Sale,0,6/27/2019,1089.004
12527,10500000,Bahria Orchard,Lahore,31.317861,74.21814,4,For Sale,4,6/3/2019,1361.255
12528,40000000,Shaheed Millat Road,Karachi,24.876976,67.069237,0,For Sale,0,6/5/2019,3267.012
12529,11500000,Johar Town,Lahore,31.455867,74.274273,0,For Sale,4,6/25/2019,9528.785
12530,7800000,Pak Arab Housing Society,Lahore,31.432105,74.349117,3,For Sale,3,6/28/2019,816.7529999999999
12531,38000,Bahria Town Karachi,Karachi,24.894076,67.027715,4,For Rent,4,6/17/2019,35664.880999999994
12532,12100000,Bahria Town Karachi,Karachi,25.020961,67.321172,3,For Sale,3,6/29/2019,2722.51
12533,30000000,G-11,Islamabad,33.669533,73.000073,5,For Sale,5,6/28/2019,1905.757
12534,6500000,Gulistan-e-Jauhar,Karachi,24.926606,67.130384,3,For Sale,5,6/27/2019,15790.558
12535,10000000,Gulistan-e-Jauhar,Karachi,24.915748,67.119548,3,For Sale,5,6/20/2019,20691.076
12536,100000,DHA Defence,Karachi,24.821639,67.071691,5,For Rent,4,6/26/2019,5445.0
12537,16000000,DHA Defence,Karachi,24.824093,67.061405,3,For Sale,3,6/20/2019,13340.299
12538,41000000,Bahria Town Rawalpindi,Rawalpindi,33.550408,73.115473,7,For Sale,7,6/28/2019,5445.0
12539,16500000,Faisal Town - F-18,Islamabad,33.616692,72.858996,4,For Sale,4,6/4/2019,2178.008
12540,47500000,I-8,Islamabad,33.66849518,73.07415771,7,For Sale,7,6/19/2019,33759.124
12541,62000,Samundari Road,Faisalabad,31.34583,73.068523,0,For Rent,0,6/19/2019,2722.51
12542,65000000,Jamshed Town,Karachi,24.864595,67.066126,6,For Sale,6,6/21/2019,2994.7609999999995
12543,120000000,Gulshan-e-Iqbal Town,Karachi,24.88776,67.076926,7,For Sale,6,6/14/2019,65340.0
12544,200000000,DHA Defence,Karachi,24.785955,67.067499,7,For Sale,6,6/27/2019,10890.0
12545,9400000,Gulshan-e-Iqbal Town,Karachi,24.924038,67.087233,3,For Sale,3,6/5/2019,1633.506
12546,40000,Wapda City,Faisalabad,31.502824,73.21435,3,For Rent,3,6/17/2019,5445.0
12547,2800000,Adiala Road,Rawalpindi,33.550869,73.056182,2,For Sale,2,6/20/2019,6806.275
